,Cluster Name,Keyword,#,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential
3852,puppy socks,pet face socks,3853,gb,6.0,100,,,pet socks,2022-01-10 18:25:16,"Sitelinks,Top stories,Videos",900,400.0
577,puppy socks,puppy socks,578,gb,0.0,800,0.5,,dog socks,2022-01-23 04:11:39,"Sitelinks,People also ask,Top stories,Videos,Image pack",2300,1600.0
817,puppy socks,sausage dog socks,818,gb,0.0,600,0.35,1.59,sausage dog socks,2022-01-21 18:12:41,"Sitelinks,Image pack,Top stories,Videos",700,600.0
2045,puppy socks,socks for dogs uk,2046,gb,2.0,250,0.6,,dog socks,2022-01-09 12:25:50,"Sitelinks,People also ask,Image pack",250,1600.0
4208,puppy socks,socks with dog face,4209,gb,4.0,100,,,socks with dogs face,2022-01-18 09:28:12,"Sitelinks,Image pack",2200,100.0
2034,puppy socks,socks with dogs face,2035,gb,5.0,250,,,pet face socks,2022-01-08 11:13:43,"Sitelinks,Top stories,Videos,Image pack",1100,70.0
2306,puppy socks,socks with dogs on them,2307,gb,1.0,200,0.45,,dog socks,2022-01-06 17:12:50,"Sitelinks,Image pack",900,250.0
4708,puppy socks,socks with pet faces,4709,gb,4.0,100,,,pet socks,2022-01-13 18:20:54,"Image pack,Sitelinks,Top stories,Videos",700,400.0
3840,raynauds socks,raynaud's disease socks,3841,gb,0.0,100,,,raynauds socks,2022-01-20 03:33:38,"Sitelinks,People also ask,Image pack",150,250.0
3634,raynauds socks,raynaud's socks,3635,gb,0.0,150,0.35,1.2,raynaud's socks,2022-01-02 17:14:02,"Sitelinks,People also ask,Image pack",500,400.0
2101,raynauds socks,raynauds socks,2102,gb,0.0,250,0.45,,raynauds socks,2022-01-17 23:53:39,"Sitelinks,People also ask,Shopping results,Thumbnails,Image pack",350,250.0
4888,raynauds socks,socks for raynaud's disease,4889,gb,2.0,100,,,raynauds socks,2022-01-12 14:17:12,"Sitelinks,People also ask,Image pack",150,250.0
4418,red adidas socks,adidas leopard print socks,4419,gb,0.0,100,,,adidas leopard socks,2021-12-31 23:07:13,"Image pack,Sitelinks",150,100.0
3204,red adidas socks,adidas leopard socks,3205,gb,0.0,150,,,adidas leopard socks,2022-01-01 06:11:42,"Image pack,Sitelinks",300,150.0
3778,red adidas socks,adidas original socks white,3779,gb,0.0,100,,,adidas originals socks,2022-01-14 02:38:06,"Sitelinks,Image pack",150,300.0
4236,red adidas socks,adidas originals socks white,4237,gb,0.0,100,0.7,,adidas crew socks,2022-01-19 21:46:28,"Sitelinks,Image pack",150,700.0
4741,red adidas socks,adidas socks size guide,4742,gb,1.0,100,,,womens adidas socks,2022-01-02 06:10:40,"Image pack,People also ask,Sitelinks",400,1200.0
2391,red adidas socks,black adidas football socks,2392,gb,0.0,200,0.45,,adidas football socks,2022-01-15 13:13:35,"Sitelinks,Image pack",300,800.0
924,red adidas socks,boys adidas socks,925,gb,0.0,500,0.7,,adidas socks kids,2022-01-22 06:13:19,Sitelinks,700,600.0
3055,red adidas socks,pink adidas socks,3056,gb,0.0,150,0.45,,pink adidas socks,2022-01-05 12:46:08,Sitelinks,600,80.0
3910,red adidas socks,red adidas socks,3911,gb,0.0,100,0.5,,red adidas socks,2022-01-16 08:24:14,"Sitelinks,Image pack",400,60.0
2633,red hot chili peppers socks,red hot chili peppers socks,2634,gb,0.0,200,0.25,0.29,red hot chili peppers socks,2022-01-21 15:25:23,"People also ask,Sitelinks",2800,40.0
2767,red hot chili peppers socks,red hot chilli peppers socks,2768,gb,0.0,150,0.08,,red hot chilli peppers socks,2022-01-13 18:39:39,"People also ask,Sitelinks",400,40.0
2408,ribbed socks,mens ribbed socks,2409,gb,0.0,200,1.0,,mens ribbed socks,2022-01-18 13:15:33,Sitelinks,350,100.0
788,ribbed socks,ribbed socks,789,gb,0.0,600,0.7,0.63,ribbed socks,2022-01-22 14:43:29,"Sitelinks,Image pack",1800,100.0
3661,ribbed socks,ribbed socks women's,3662,gb,1.0,150,,,womens ribbed socks,2022-01-08 02:39:28,"Sitelinks,Image pack",150,600.0
2298,ribbed socks,ribbed socks womens,2299,gb,0.0,200,1.1,,women ribbed socks,2021-12-30 15:09:47,"Sitelinks,Image pack",400,450.0
1906,ribbed socks,white ribbed socks,1907,gb,0.0,250,0.8,,white ribbed socks,2021-12-30 09:34:53,"Image pack,Sitelinks",450,150.0
1367,ribbed socks,women ribbed socks,1368,gb,1.0,350,,,womens ribbed socks,2022-01-11 12:52:01,"Sitelinks,Image pack,Top stories,Videos",350,500.0
1349,ribbed socks,womens ribbed socks,1350,gb,0.0,350,,,women ribbed socks,2021-12-30 17:15:49,"Sitelinks,Image pack",400,450.0
3136,rob kardashian socks,rob kardashian socks,3137,gb,7.0,150,0.8,0.84,arthur george,2022-01-02 11:59:05,"Sitelinks,People also ask,Image pack,Top stories,Videos",2700,500.0
4724,rob kardashian socks,robert kardashian socks,4725,gb,6.0,100,2.0,,arthur george,2022-01-21 08:53:09,"Sitelinks,People also ask,Image pack,Top stories,Videos",250,500.0
2184,rockay socks,rockay accelerate running socks,2185,gb,1.0,200,,,rockay socks,2022-01-07 12:05:15,"People also ask,Sitelinks,Top stories,Videos,Image pack",500,600.0
3521,rockay socks,rockay running socks,3522,gb,4.0,150,,,rockay socks,2022-01-13 16:20:25,"Sitelinks,People also ask,Top stories,Videos,Image pack",250,600.0
657,rockay socks,rockay socks,658,gb,2.0,700,,,rockay socks,2022-01-16 20:37:05,"Adwords top,Sitelinks,People also ask,Top stories,Videos,Image pack,Adwords bottom",2700,500.0
1632,rockay socks,rockay socks uk,1633,gb,3.0,300,,,rockay,2022-01-15 17:12:32,"Sitelinks,People also ask,Image pack",300,700.0
3765,rototo socks uk,rototo double face socks,3766,gb,0.0,100,,,rototo double face socks,2022-01-11 00:53:16,"Sitelinks,Image pack",200,40.0
1245,rototo socks uk,rototo socks uk,1246,gb,0.0,400,0.3,,rototo socks,2022-01-13 01:08:59,"Sitelinks,Image pack",400,1100.0
1403,ruffle socks,ruffle socks,1404,gb,0.0,350,0.5,0.85,ruffle socks,2022-01-21 23:59:55,"Sitelinks,People also ask",9900,150.0
3867,ruffle socks,white ruffle socks,3868,gb,0.0,100,0.45,,frilly socks,2022-01-14 03:16:55,"Sitelinks,Image pack",1500,1600.0
4844,running socks women,asics womens running socks,4845,gb,0.0,100,1.1,,asics running socks women's,2022-01-11 05:03:30,"Image pack,Sitelinks",150,150.0
647,running socks women,best running socks for women,648,gb,11.0,700,0.9,,running socks,2022-01-23 11:58:49,"Sitelinks,People also ask,Top stories,Videos",2000,6200.0
1458,running socks women,ladies running socks,1459,gb,0.0,350,1.0,1.54,running socks women,2022-01-05 19:23:22,"People also ask,Sitelinks,Image pack",450,1500.0
117,running socks women,running socks women,118,gb,1.0,2900,1.0,0.99,running socks women,2022-01-22 09:12:59,"Sitelinks,People also ask,Image pack",4900,1600.0
659,running socks women,women's running socks,660,gb,0.0,700,1.2,,running socks women,2022-01-23 06:40:54,"Sitelinks,Image pack",1300,1600.0
2677,running socks women,womens running compression socks,2678,gb,2.0,150,1.2,,running socks women,2022-01-01 06:05:17,"People also ask,Sitelinks",350,900.0
2154,running socks women,womens running socks uk,2155,gb,1.0,200,,,running socks women,2021-12-30 14:12:57,,200,1500.0
3513,sainsburys socks,sainsbury's soft top socks,3514,gb,0.0,150,,,sainsbury's soft top socks,2022-01-20 08:46:20,"Sitelinks,Image pack",150,90.0
4894,sainsburys socks,sainsburys ladies socks,4895,gb,0.0,100,,1.5,tu socks,2022-01-21 13:06:35,"Sitelinks,Image pack",100,2200.0
960,sainsburys socks,sainsburys mens socks,961,gb,0.0,500,0.25,0.81,sainsburys socks,2022-01-17 02:13:33,Image pack,500,2000.0
2407,sainsburys socks,sainsburys slipper socks,2408,gb,0.0,200,0.7,1.04,sainsburys slipper socks,2022-01-15 13:23:20,Image pack,200,150.0
551,sainsburys socks,sainsburys socks,552,gb,0.0,800,0.15,0.8,tu socks,2022-01-19 12:21:41,Image pack,800,1700.0
733,santa socks,santa cruz socks,734,gb,0.0,600,0.35,,santa cruz socks,2022-01-23 07:52:37,"Image pack,Sitelinks",5200,250.0
1637,santa socks,santa socks,1638,gb,0.0,300,0.4,0.45,santa sock,2022-01-19 06:22:48,"Adwords top,Image pack,People also ask,Top stories,Videos",4300,50.0
2843,santa socks,stanno football socks,2844,gb,0.0,150,0.35,1.57,stanno football socks,2022-01-06 17:46:22,"Sitelinks,Image pack",150,250.0
4603,santa socks,stanno socks,4604,gb,0.0,100,0.2,1.1,stanno football socks,2022-01-01 08:09:54,"Sitelinks,Image pack",100,300.0
4445,schoffel socks,schoffel shooting socks,4446,gb,0.0,100,,,schoffel shooting socks,2022-01-11 12:00:29,"Sitelinks,Image pack",150,80.0
3904,schoffel socks,schoffel socks,3905,gb,0.0,100,,,schoffel shooting socks,2022-01-09 11:36:46,"Sitelinks,Image pack",100,80.0
2704,scott nichol socks,scott nichol socks,2705,gb,0.0,150,0.3,1.15,scott nichol,2022-01-09 08:57:36,"Sitelinks,Image pack",200,200.0
3246,scott nichol socks,scott-nichol socks,3247,gb,0.0,150,0.45,,scott nichol,2022-01-23 09:23:33,"Sitelinks,Image pack",150,200.0
3459,scott nichol socks,travis scott socks,3460,gb,0.0,150,,,travis scott socks,2022-01-07 20:53:14,Image pack,1600,60.0
874,scruffs socks,dickies work socks,875,gb,0.0,500,0.6,1.16,dickies work socks,2022-01-20 06:50:48,"Sitelinks,Top stories,Videos",1400,200.0
1108,scruffs socks,scruffs socks,1109,gb,0.0,450,0.35,,scruffs socks,2022-01-17 23:10:37,"Sitelinks,Image pack",450,250.0
2250,scruffs socks,scruffs work socks,2251,gb,0.0,200,0.4,,scruffs socks,2022-01-19 07:12:45,"Sitelinks,Image pack",200,250.0
1442,scruffs socks,sponge bob socks,1443,gb,0.0,350,0.25,,spongebob sock,2022-01-08 09:41:22,"Sitelinks,Image pack,Top stories,Videos",700,600.0
621,scruffs socks,spongebob socks,622,gb,0.0,700,0.4,0.33,spongebob sock,2022-01-19 20:12:22,"Sitelinks,Image pack,Top stories,Videos",5800,600.0
626,scruffs socks,spongebob's socks,627,gb,0.0,700,,,spongebob sock,2022-01-18 23:00:12,"Image pack,People also ask,Sitelinks,Top stories,Videos",800,600.0
2822,scrunched socks,feet peeling socks,2823,gb,6.0,150,0.25,0.81,footner exfoliating socks,2022-01-19 06:44:44,"Sitelinks,People also ask,Image pack",200,3400.0
2429,scrunched socks,mismatched socks,2430,gb,11.0,200,0.45,0.63,socks mismatched,2022-01-02 11:47:30,"People also ask,Image pack,Sitelinks",5100,100.0
3280,scrunched socks,scrunched socks,3281,gb,0.0,150,,,slouch socks,2022-01-10 06:53:33,Sitelinks,350,1200.0
2073,scrunched socks,socks mismatched,2074,gb,10.0,250,,,socks mismatched,2022-01-12 13:53:45,"People also ask,Sitelinks,Image pack",800,100.0
4885,sea salt socks,mens waterproof socks,4886,gb,6.0,100,,,waterproof socks,2022-01-09 14:13:44,"People also ask,Sitelinks,Top stories,Videos",400,5300.0
3865,sea salt socks,sea salt mens socks,3866,gb,0.0,100,,,seasalt mens socks,2022-01-08 15:08:18,"Sitelinks,Image pack",100,200.0
721,sea salt socks,sea salt socks,722,gb,1.0,600,,0.93,seasalt socks,2022-01-22 15:18:33,"Sitelinks,Image pack",600,1500.0
2335,sea salt socks,sea salt socks sale,2336,gb,4.0,200,,,sea salt sale,2022-01-09 11:31:43,"Sitelinks,Image pack",200,22000.0
4240,sea salt socks,seasalt men's socks,4241,gb,0.0,100,,,seasalt mens socks,2022-01-14 02:49:50,"Sitelinks,Image pack",100,200.0
4283,sea salt socks,seasalt mens socks,4284,gb,0.0,100,,1.53,seasalt mens socks,2022-01-21 08:58:14,"Image pack,Sitelinks",100,300.0
3088,sea salt socks,seasalt socks mens,3089,gb,0.0,150,,,seasalt mens socks,2022-01-20 15:15:51,"Sitelinks,Image pack",150,300.0
1735,seal socks,best waterproof socks,1736,gb,4.0,300,0.6,1.19,waterproof socks for cycling,2022-01-16 05:42:46,"Sitelinks,People also ask,Top stories,Videos",800,600.0
3562,seal socks,korda waterproof socks,3563,gb,0.0,150,,,korda waterproof socks,2021-12-31 07:18:50,"Shopping results,Thumbnails,Top stories,Videos,Sitelinks,Image pack",150,100.0
1301,seal socks,seal skin socks,1302,gb,3.0,350,0.7,0.9,sealskinz socks,2022-01-21 00:34:31,"Shopping results,Thumbnails,People also ask,Sitelinks,Top stories,Videos",1000,22000.0
1194,seal socks,seal socks,1195,gb,0.0,400,0.6,0.74,sealskinz socks,2022-01-10 17:46:21,"Sitelinks,People also ask,Image pack,Top stories,Videos",700,23000.0
1650,seal socks,sealskin socks,1651,gb,0.0,300,0.9,1.12,sealskinz socks,2022-01-14 11:45:29,"Shopping results,Thumbnails,Sitelinks,People also ask,Top stories,Videos",500,23000.0
2860,seal socks,sealskinz cycling socks,2861,gb,0.0,150,0.9,1.14,waterproof socks for cycling,2021-12-31 05:02:20,"Sitelinks,People also ask,Top stories,Videos,Image pack",200,350.0
3120,seal socks,sealskinz knee length socks,3121,gb,0.0,150,0.4,,sealskinz knee length socks,2022-01-01 06:13:10,"Shopping results,Thumbnails,Sitelinks,Top stories,Videos",200,20.0
2469,seal socks,sealskinz mtb socks,2470,gb,0.0,200,0.7,1.15,waterproof mtb socks,2022-01-01 16:22:23,"Sitelinks,People also ask,Top stories,Videos,Image pack",200,250.0
3174,seal socks,sealskinz running socks,3175,gb,0.0,150,0.9,1.73,waterproof running socks,2022-01-21 21:00:57,"Adwords top,Sitelinks,People also ask,Image pack",150,300.0
17,seal socks,sealskinz socks,18,gb,3.0,11000,0.8,1.13,sealskinz socks,2022-01-22 16:54:18,"People also ask,Sitelinks,Top stories,Videos,Adwords bottom",14000,24000.0
1254,seal socks,sealskinz socks size guide,1255,gb,0.0,400,1.0,1.19,sealskinz socks size guide,2022-01-12 23:57:18,"Sitelinks,People also ask,Image pack",400,250.0
4414,seal socks,sealskinz socks waterproof,4415,gb,0.0,100,0.8,1.0,sealskinz socks,2022-01-10 06:34:18,"Sitelinks,People also ask,Top stories,Videos",300,22000.0
151,seal socks,sealskinz waterproof socks,152,gb,3.0,2500,0.8,1.32,sealskinz socks,2022-01-22 18:19:12,"People also ask,Sitelinks,Top stories,Videos",3300,18000.0
2008,seal socks,sealskinz waterproof socks sale,2009,gb,0.0,250,0.8,1.35,sealskinz gloves,2022-01-02 09:01:43,Sitelinks,250,1100.0
2267,seal socks,waterproof dog socks,2268,gb,3.0,200,0.35,,dog boots,2022-01-23 05:37:32,Sitelinks,700,3000.0
3182,seal socks,waterproof sealskinz socks,3183,gb,0.0,150,0.8,,sealskinz socks,2022-01-08 18:05:31,"People also ask,Top stories,Videos",300,14000.0
19,seal socks,waterproof socks,20,gb,3.0,10000,0.6,1.15,sealskinz socks,2022-01-21 22:40:21,"People also ask,Sitelinks,Top stories,Thumbnails,Videos",27000,22000.0
3203,seal socks,waterproof socks sealskinz,3204,gb,0.0,150,1.1,,sealskinz socks,2021-12-30 22:17:55,"People also ask,Sitelinks,Image pack",250,24000.0
3150,seal socks,waterproof thermal socks,3151,gb,5.0,150,0.7,,waterproof socks for women,2022-01-12 03:43:23,"People also ask,Sitelinks,Top stories,Videos",200,90.0
2516,seal socks,waterproof walking socks,2517,gb,5.0,200,0.8,1.31,waterproof socks,2022-01-08 20:55:13,"People also ask,Sitelinks",200,7300.0
2492,sheep socks,fender socks,2493,gb,0.0,200,0.45,1.69,fender socks,2022-01-12 13:58:13,"People also ask,Sitelinks,Top stories,Videos",400,150.0
1761,sheep socks,guitar socks,1762,gb,0.0,250,0.3,1.11,guitar socks,2022-01-09 13:56:14,"Image pack,Sitelinks,Top stories,Videos",700,100.0
2252,sheep socks,lambswool socks,2253,gb,1.0,200,0.6,1.65,lambswool socks,2022-01-02 11:59:41,"Sitelinks,Image pack",500,200.0
3657,sheep socks,music socks,3658,gb,0.0,150,0.35,1.25,guitar socks,2021-12-31 07:40:53,"Sitelinks,Top stories,Videos,Image pack",600,60.0
1408,sheep socks,sheep socks,1409,gb,0.0,350,0.35,1.2,sheep socks,2021-12-29 22:24:45,"Image pack,Sitelinks",900,100.0
1154,sheep socks,woolie boolie socks,1155,gb,0.0,400,0.45,1.22,woolie boolie socks,2022-01-01 04:43:52,Sitelinks,700,150.0
1049,shin guard socks,compression socks for shin splints,1050,gb,5.0,450,0.5,0.58,socks for shin splints,2022-01-01 05:56:47,"People also ask,Sitelinks",1800,400.0
4440,shin guard socks,compression socks shin splints,4441,gb,6.0,100,0.6,0.68,compression socks for shin splints,2021-12-29 23:01:34,"People also ask,Sitelinks",450,400.0
3942,shin guard socks,do compression socks help shin splints,3943,gb,7.0,100,,,do compression socks help shin splints,2022-01-07 04:51:40,"Featured snippet,People also ask",400,250.0
3396,shin guard socks,shin guard socks,3397,gb,0.0,150,0.45,,shin guard socks,2022-01-21 09:45:06,"Sitelinks,People also ask,Image pack,Top stories,Videos",1300,150.0
1508,shin guard socks,shin splint socks,1509,gb,7.0,300,0.35,1.14,socks for shin splints,2021-12-28 10:39:09,"People also ask,Sitelinks,Image pack",600,350.0
2611,shin guard socks,shin splints socks,2612,gb,6.0,200,0.5,,socks for shin splints,2021-12-30 12:25:20,"People also ask,Sitelinks",400,350.0
3850,shoes without socks,shoes without socks,3851,gb,11.0,100,0.5,0.32,sockless shoes,2022-01-17 03:03:56,"Featured snippet,People also ask,Sitelinks,Top stories,Videos",1500,50.0
2852,shoes without socks,trainer socks shoes,2853,gb,1.0,150,,,trainer liners,2022-01-01 07:44:41,"Sitelinks,People also ask,Image pack",150,200.0
3616,silicone socks,silicone heel socks,3617,gb,0.0,150,0.4,,silicone heel socks,2021-12-31 04:58:27,"Sitelinks,People also ask,Top stories,Videos,Image pack",800,80.0
1066,silicone socks,silicone socks,1067,gb,0.0,450,0.6,0.85,silicone socks,2022-01-06 07:09:54,"Sitelinks,People also ask,Image pack,Top stories,Videos",4100,100.0
2631,size 13 socks,air max socks,2632,gb,0.0,200,,,nike socks,2021-12-31 01:11:18,"Image pack,Sitelinks",200,28000.0
2705,size 13 socks,height increasing socks,2706,gb,0.0,150,0.6,,sock insoles,2021-12-31 14:04:24,"Sitelinks,People also ask,Top stories,Videos,Image pack",500,30.0
2761,size 13 socks,le mieux footsie socks,2762,gb,0.0,150,,,le mieux footsie socks,2022-01-07 15:28:35,"Sitelinks,Image pack",150,100.0
2682,size 13 socks,le mieux riding socks,2683,gb,0.0,150,,,le mieux socks,2022-01-12 11:05:36,"Shopping results,Thumbnails,Sitelinks,Image pack",200,250.0
1434,size 13 socks,le mieux socks,1435,gb,0.0,350,0.25,,le mieux socks,2022-01-12 18:05:09,"Sitelinks,Image pack",400,250.0
3517,size 13 socks,size 13 socks,3518,gb,0.0,150,0.9,1.55,mens socks size 13 15 uk,2022-01-08 09:38:43,"Sitelinks,Shopping results,Thumbnails,Image pack",600,450.0
4811,skate socks,hockey socks uk,4812,gb,0.0,100,0.5,1.18,wacky socks,2022-01-19 02:48:48,Sitelinks,100,1900.0
3321,skate socks,ice skating socks,3322,gb,0.0,150,0.6,,skating socks,2022-01-13 19:15:31,"People also ask,Top stories,Videos,Sitelinks,Image pack",500,600.0
4361,skate socks,roller skate socks uk,4362,gb,0.0,100,0.45,,skating socks,2022-01-09 08:18:21,"Sitelinks,People also ask,Image pack",100,250.0
858,skate socks,roller skating socks,859,gb,0.0,500,,,skating socks,2022-01-13 14:26:53,"People also ask,Sitelinks,Top stories,Videos,Image pack",1500,250.0
356,skate socks,skate socks,357,gb,0.0,1200,0.45,0.92,skate socks,2022-01-22 03:05:47,"People also ask,Sitelinks,Top stories,Videos,Image pack",5600,700.0
3651,skate socks,skate socks uk,3652,gb,0.0,150,0.45,,skate socks,2022-01-19 21:13:18,"People also ask,Sitelinks",150,800.0
2906,skate socks,skateboard socks,2907,gb,0.0,150,0.6,0.83,skate socks,2022-01-14 00:41:27,"People also ask,Sitelinks,Top stories,Videos,Image pack",900,800.0
1787,skate socks,skater socks,1788,gb,1.0,250,0.5,1.28,skater socks,2022-01-21 15:59:43,"People also ask,Sitelinks,Image pack,Top stories,Videos",2800,50.0
274,skate socks,skating socks,275,gb,0.0,1500,0.45,,skating socks,2022-01-21 11:24:53,"People also ask,Sitelinks,Top stories,Videos,Image pack",1800,600.0
755,skechers socks,skechers socks,756,gb,0.0,600,0.35,0.97,skechers socks,2022-01-22 00:53:33,"Sitelinks,Image pack",3200,400.0
3693,skechers socks,skechers socks uk,3694,gb,0.0,150,0.45,1.25,skechers socks,2022-01-16 13:08:27,"Sitelinks,Image pack",150,300.0
4409,skechers socks,skechers trainer socks,4410,gb,0.0,100,,,skechers trainer socks,2021-12-30 19:25:30,"Sitelinks,Image pack",100,300.0
522,ski socks,car snow socks,523,gb,18.0,900,0.5,1.12,autosock,2022-01-20 12:03:18,"People also ask,Top stories,Videos,Sitelinks,Image pack",1200,1900.0
206,ski socks,ski socks,207,gb,1.0,1900,0.7,1.22,ski socks,2022-01-23 04:07:40,"People also ask,Sitelinks",10000,800.0
4813,ski socks,snow chains or snow socks,4814,gb,10.0,100,0.4,0.96,snow socks,2022-01-02 04:06:31,"People also ask,Sitelinks,Top stories,Videos,Image pack",100,300.0
261,ski socks,snow socks,262,gb,23.0,1600,0.4,1.05,autosock,2022-01-17 20:17:00,"People also ask,Sitelinks,Top stories,Videos",5100,1900.0
